epoch,total_loss,labeled_loss,unlabeled_pde_loss,l2_error,learning_rate
1,25.591774378882516,15.482938395606148,10.108836012416416,29.22465455532074,0.001
2,18.0254311826494,10.528917071554396,7.4965141137441,21.810369968414307,0.001
3,15.510520744323731,9.024045862091912,6.486474829249912,30.76357626914978,0.001
4,14.179930305480957,8.349479993184408,5.830450272560119,20.183150470256805,0.001
5,12.813368479410807,7.431426869498359,5.381941594017876,15.295375347137451,0.001
6,14.205270809597438,8.210942647192214,5.994328191545274,20.278480172157288,0.001
7,14.29769820107354,8.256960063510471,6.0407381375630695,16.710858643054962,0.001
8,12.879574818081325,7.406454184320238,5.4731206284628975,19.35109043121338,0.001
9,11.594515148798624,6.669591090414259,4.924924029244317,25.114752888679504,0.001
10,11.31196837425232,6.595656288994683,4.716312062740326,19.609071791172028,0.001
11,16.225475051667956,9.232662669817607,6.992812376552158,15.327033817768097,0.001
12,11.326724359724256,6.478043900595771,4.848680452505747,16.487390756607056,0.001
13,12.025410175323486,6.828858945104811,5.196551222271389,14.378476738929749,0.001
14,12.281620603137545,6.98825401465098,5.2933665805392796,15.805220425128937,0.001
15,11.942043542861938,6.801355539427863,5.140687991513146,13.112320840358734,0.001
16,12.027246231502957,6.857839941978455,5.169406252437168,12.422325491905212,0.001
17,9.211765548917983,5.310814804501003,3.900950743092431,11.376149743795395,0.001
18,9.811063188976712,5.860038142734104,3.951025042268965,12.075562804937363,0.001
19,9.63858851061927,5.570008489820692,4.068580014175839,13.073132038116455,0.001
20,9.76633776028951,5.735366320610046,4.030971460872227,14.004032135009766,0.001
21,9.802443642086454,5.64732268916236,4.155120925108592,24.702492475509644,0.001
22,10.223133405049643,5.932538549105327,4.290594842698839,17.397289991378784,0.001
23,11.392102490531073,6.5708621157540215,4.821240410539839,13.33922553062439,0.001
24,12.315978844960531,7.035079624917772,5.280899194876353,13.08063668012619,0.001
25,10.748799594243367,6.128004100587633,4.620795463191138,14.112894713878632,0.001
26,9.21687687502967,5.339702486991882,3.8771743641959295,12.663864016532898,0.001
27,9.525112533569336,5.448927264743381,4.076185280746884,11.689253896474838,0.001
28,9.559709050920274,5.497881033685473,4.061828007962968,13.788812279701233,0.001
29,9.422009298536512,5.44949164920383,3.972517630789015,11.32833644747734,0.001
30,9.925116435686748,5.777737183041043,4.147379228803847,15.725104629993439,0.001
31,9.347196364402771,5.374154535929362,3.9730418827798633,10.574271857738495,0.001
32,9.9700046327379,5.701617058118185,4.268387615680695,11.967965960502625,0.001
33,9.96443334950341,5.712121248245239,4.252312091986338,22.057583689689636,0.001
34,10.628347176975675,6.275946940316095,4.352400218115912,16.28062665462494,0.001
35,9.363712406158447,5.480935804049174,3.882776599460178,21.226833701133728,0.001
36,9.009251652823554,5.282575570212471,3.7266760971811084,13.81870698928833,0.001
37,10.401821523242527,6.061074023776584,4.3407475312550865,11.441787242889404,0.001
38,9.108642339706421,5.2808413055207994,3.8278010368347166,13.200150310993195,0.001
39,8.916344255871243,5.209575600094265,3.7067686637242634,11.539572030305862,0.001
40,10.0239040295283,5.829154856999716,4.194749150011274,14.242301940917969,0.001
41,8.79247443675995,5.091320178243849,3.701154300901625,19.973328232765198,0.001
42,9.359091989199321,5.525836353831821,3.8332556009292604,15.735267877578735,0.001
43,11.650107553270129,6.699406997362773,4.950700543986427,15.933529913425446,0.001
44,10.614858351813423,6.141586968633864,4.473271375232272,12.44214078783989,0.001
45,10.03100561565823,5.834672154320611,4.19633346663581,13.507556438446045,0.001
46,10.295321989059449,6.016873076226976,4.278448887666067,13.969086587429047,0.001
47,10.504101377063327,6.1555754555596245,4.348525959915585,14.162840127944946,0.001
48,10.460353597005208,6.0448218875461155,4.415531684292687,17.60002875328064,0.001
49,9.690260314941407,5.605159656206767,4.085100636217329,13.35447233915329,0.001
50,9.25066450966729,5.369294811619652,3.8813696596357556,12.405122488737106,0.001
51,9.437254116270278,5.496576187345717,3.940677942170037,13.041754424571991,0.001
52,8.613989565107557,5.010568180349138,3.603421347671085,11.620474487543106,0.001
53,9.559061251746284,5.5357101811303036,4.023351050747765,13.246344208717346,0.001
54,9.48093458281623,5.507093519634671,3.9738410936461555,21.8200843334198,0.001
55,10.488761923048232,6.122450150383843,4.3663117713398405,14.347096264362335,0.001
56,10.5769672870636,6.103678494029575,4.473288782437643,13.929335355758667,0.001
57,10.612205113304986,6.203385668330722,4.408819410536024,25.507230281829834,0.001
58,9.667768372429741,5.578473816977607,4.089294547504849,11.677057772874832,0.001
59,9.065205385949877,5.25055078930325,3.8146545860502457,13.84141331911087,0.001
60,9.658999649683635,5.7247192621231076,3.9342803676923115,11.732842832803726,0.0005
61,10.42801518175337,5.95625589688619,4.471759246455298,12.598703265190125,0.0005
62,11.185589843326145,6.39351654847463,4.792073298825158,13.045245587825775,0.0005
63,9.063887241151598,5.183587551116943,3.8802996344036527,11.351063668727875,0.0005
64,9.303143803278605,5.302507230970595,4.000636578930749,11.159928262233734,0.0005
65,10.824634265899657,6.081665886773004,4.742968377802107,11.549959659576416,0.0005
66,9.213438849978976,5.277286060651144,3.9361527813805472,12.760715007781982,0.0005
67,9.38337407377031,5.340915942192078,4.042458169990116,11.7124724984169,0.0005
68,10.271168920728895,5.8061363935470585,4.465032527181838,12.402584195137024,0.0005
69,9.034409936269125,5.173556719885932,3.8608532349268594,11.68422257900238,0.0005
70,8.67246982521481,5.009825425677829,3.6626444074842666,11.282619833946228,0.0005
71,8.26209610303243,4.756564519140455,3.5055315693219504,10.890384286642075,0.0005
72,7.868798030747308,4.546781647205353,3.322016398111979,10.447873592376709,0.0005
73,8.383245028389824,4.847159457206726,3.5360855579376222,14.223930954933167,0.0005
74,9.118811157014635,5.245994057920244,3.872817113664415,12.171516746282578,0.0005
75,10.022057273652818,5.775750197304619,4.246307092242771,13.169437885284424,0.0005
76,9.249113363689846,5.298005512025621,3.951107837094201,10.314705461263657,0.0005
77,9.265995160738628,5.308568596839905,3.9574265824423898,11.361637264490128,0.0005
78,8.493964907858107,4.91069126923879,3.58327360285653,12.115157842636108,0.0005
79,8.160659228430854,4.727737292978499,3.432921936776903,11.055348306894302,0.0005
80,8.172851978407966,4.718130838871002,3.454721138212416,12.10767486691475,0.0005
81,8.640241289138794,4.995823872089386,3.644417435593075,11.873795241117477,0.0005
82,9.421448951297336,5.384377649095323,4.037071327368419,12.143139392137527,0.0005
83,9.11741698053148,5.262816611925761,3.8546003765530057,11.253149181604385,0.0005
84,8.845801379945543,5.102055899302164,3.743745493888855,10.633289754390717,0.0005
85,8.173409038119846,4.714351744121975,3.459057319164276,13.366901993751526,0.0005
86,8.032254425684611,4.659973804155985,3.3722806281513638,12.550776213407516,0.0005
87,7.958483635054694,4.576888075139787,3.381595562564002,12.324080467224121,0.0005
88,8.209566211700439,4.726767220762041,3.4827989763683744,10.84036099910736,0.0005
89,8.74411429034339,5.054107042153676,3.690007272031572,12.1059131026268,0.0005
90,10.037531084484524,5.746710968017578,4.290820096598731,11.753922283649445,0.0005
91,9.217612237400479,5.354166346126132,3.863445892598894,14.628710627555847,0.0005
92,9.41637868616316,5.441440902815925,3.97493779791726,12.54343980550766,0.0005
93,8.706730182965597,5.06323631339603,3.643493852350447,11.742721676826477,0.0005
94,8.457968812518649,4.888658245404561,3.5693105419476825,12.963483214378357,0.0005
95,8.696370943387349,5.034565403726366,3.661805522441864,11.451859652996063,0.0005
96,9.258814806408353,5.301302942964766,3.957511854171753,13.302787959575653,0.0005
97,8.568392025099861,4.934888393349118,3.6335036158561707,12.430700838565826,0.0005
98,8.861193407906427,5.108197040028042,3.752996329466502,10.370143681764603,0.0005
99,8.93377730316586,5.079396618737115,3.854380660586887,11.118722379207611,0.0005
100,8.330353299776712,4.767935183313158,3.562418120437198,11.323537528514862,0.0005
101,8.324862225850422,4.745498389667935,3.5793638242615593,11.009881794452667,0.0005
102,8.189635666211446,4.700460102823046,3.489175546169281,10.33443033695221,0.0005
103,8.773185923364426,5.098996126651764,3.6741898046599495,10.335382550954819,0.0005
104,9.02958979871538,5.154533738560147,3.8750560349888272,12.747900307178497,0.0005
105,8.98090529176924,5.1624832921557955,3.818421955903371,10.971020698547363,0.0005
106,10.326088015238444,5.963962286048465,4.362125727865431,16.241221070289612,0.0005
107,10.905248684353298,6.2560885667800905,4.649160142739614,11.910926103591919,0.0005
108,9.768621918890211,5.614846263991462,4.153775669468773,12.134048610925674,0.0005
109,9.474562708536784,5.431180874506633,4.043381819460127,12.211530834436417,0.0005
110,10.069406578275892,5.734897682401869,4.334508854813046,10.845334023237228,0.0005
111,9.260924567116632,5.272638792461819,3.988285779953003,10.787100106477737,0.0005
112,9.45961135228475,5.390849741299947,4.068761604362064,16.182666063308716,0.0005
113,8.85234100818634,5.066881696383159,3.785459315776825,11.112547010183334,0.0005
114,8.43386381202274,4.836317129929861,3.597546656926473,11.815864205360413,0.0005
115,8.297039241260952,4.803599205282,3.493440013461643,12.033469259738922,0.0005
116,8.470928422609965,4.883655018276638,3.5872734242015416,11.06253331899643,0.0005
117,8.89744716750251,5.109604304366641,3.7878428869777254,12.681042611598969,0.0005
118,8.35295001135932,4.817679991987016,3.535270016723209,10.043231666088104,0.0005
119,8.99600199063619,5.1657774792777165,3.830224515332116,10.298087924718857,0.0005
120,9.301532046000164,5.342232844564649,3.959299216005537,12.744939923286438,0.00025
121,8.585284638404847,4.905260360240936,3.680024290084839,11.773680925369263,0.00025
122,8.743118421236675,5.033558509084913,3.709559859169854,10.485082805156708,0.00025
123,8.664649065335592,4.947610815366109,3.7170382804340787,10.607731580734253,0.00025
124,9.280776810646056,5.27253798643748,4.008238842752244,11.654586225748062,0.00025
125,9.720735989676582,5.522065798441569,4.198670136928558,11.331972867250443,0.00025
126,10.349041403664483,5.82577740351359,4.523263967037201,12.535425245761871,0.00025
127,9.333305337693956,5.2865386856926815,4.046766683790419,11.510357111692429,0.00025
128,10.434394868214925,5.860318599806892,4.574076279004415,10.952348172664642,0.00025
129,9.804930512110392,5.53363975154029,4.271290703614553,10.571702271699905,0.00025
130,9.304992331398857,5.2455406665802,4.059451658195919,13.308344006538391,0.00025
131,9.146366050508288,5.197151001294454,3.9492150783538817,12.511631101369858,0.00025
132,8.282118240992228,4.717370111412472,3.5647481189833745,10.778027087450027,0.00025
133,7.976131727960374,4.560475097762214,3.4156566196017795,11.658345490694046,0.00025
134,8.7885147412618,4.987452332178751,3.8010624090830487,10.833309352397919,0.00025
135,8.669659317864312,4.936273868878683,3.73338547150294,10.856524229049683,0.00025
136,8.611326620313857,4.908385580115848,3.7029410428471037,11.468822121620178,0.00025
137,8.617010431819493,4.935554035504659,3.6814563989639284,11.791540384292603,0.00025
138,9.194776850276524,5.292649534013536,3.902127308315701,15.083014607429504,0.00025
139,8.664810787306891,4.976031438509623,3.6887793143590293,11.208271890878677,0.00025
140,8.704839036199782,4.986548972129822,3.7182900415526494,10.669723927974701,0.00025
141,8.510479731029934,4.87802589337031,3.6324538429578146,10.9848493039608,0.00025
142,9.239576551649305,5.296048829290602,3.9435277276568943,11.385631024837494,0.00025
143,10.064834446377224,5.680354838901096,4.384479588932461,13.166079461574554,0.00025
144,9.845661867989435,5.633478816350301,4.212183026472728,10.833615183830261,0.00025
145,8.589881377749974,4.919005425771077,3.6708759744962056,10.762710183858871,0.00025
146,7.753518380059136,4.448144590854644,3.3053737759590147,9.85120302438736,0.00025
147,7.494374312294854,4.291162146462335,3.203212175104353,9.362728387117386,0.00025
148,7.6489252063963145,4.3814317478073965,3.267493466536204,10.07263857126236,0.00025
149,7.658439588546753,4.372156998846266,3.286282569832272,10.033843636512756,0.00025
150,8.610024446911282,4.905500401390923,3.7045240653885734,11.378915250301361,0.00025
151,9.261584605111016,5.277622927559746,3.983961684174008,10.460122913122177,0.00025
152,8.208241905106439,4.705980494287279,3.502261417441898,13.647171080112457,0.00025
153,9.229793220096164,5.260772524939643,3.9690206978056164,10.185416132211685,0.00025
154,9.194523480203417,5.220517786343892,3.974005691210429,12.419404119253159,0.00025
155,8.115904219945271,4.663973801665836,3.451930430200365,10.597730278968811,0.00025
156,8.57773737112681,4.915339562628004,3.662397821744283,10.322998970746994,0.00025
157,8.238559415605334,4.723209959930844,3.51534944375356,11.492262482643127,0.00025
158,8.299646605385675,4.738706552982331,3.560940069622464,10.754693537950516,0.00025
159,8.144701173570422,4.643953649202983,3.5007475362883675,9.957596778869629,0.00025
160,8.652722681893243,4.912148650487264,3.740574077765147,10.525459200143814,0.00025
161,8.75512588289049,4.970109298494127,3.785016584396362,10.37184128165245,0.00025
162,8.530378068817987,4.841167623466916,3.689210437403785,10.591754734516144,0.00025
163,8.811848264270358,4.970809470282661,3.8410387807422213,11.431765973567963,0.00025
164,9.29332839647929,5.237544359101189,4.055784030755361,10.886026620864868,0.00025
165,9.182015403111775,5.205161921183268,3.9768534700075784,11.009333848953247,0.00025
166,8.645539278454251,4.931239239374796,3.7143000496758356,10.609540909528732,0.00025
167,8.704470801353455,4.931021806928847,3.7734489758809406,12.270942658185959,0.00025
168,8.455937925974528,4.78444768720203,3.671490210956997,11.180494219064713,0.00025
169,8.838082596990798,5.006034729215834,3.832047857178582,10.175649046897888,0.00025
170,8.309167003631591,4.703856750329336,3.6053102638986374,13.571844577789307,0.00025
171,8.602951476309034,4.863111056221856,3.739840418762631,10.353442668914795,0.00025
172,8.677500528759426,4.903002519077725,3.774498005708059,9.951552480459213,0.00025
173,8.623545278443231,4.90168784989251,3.721857452392578,10.171168684959412,0.00025
174,8.633634681171841,4.913934259944492,3.7197003987100388,10.103726476430893,0.00025
175,8.13785478009118,4.625398270289103,3.5124564992056952,10.99251452088356,0.00025
176,8.195501767264473,4.670586592621273,3.5249151666959126,10.844296365976334,0.00025
177,8.224246570799085,4.669471455944909,3.5547751241260106,10.84096372127533,0.00025
178,7.729961217774285,4.4002566443549265,3.329704573419359,9.664822340011597,0.00025
179,7.7307120641072595,4.42077823082606,3.3099338240093656,10.083060771226883,0.00025
180,7.852900200419956,4.501502725813124,3.351397442817688,10.00347438454628,0.000125
181,8.006240651342605,4.524646749761369,3.481593917475806,9.359728932380676,0.000125
182,8.45981612470415,4.76182435883416,3.6979917552736072,10.449119299650192,0.000125
183,8.712532499101426,4.892726514074537,3.819806004895104,10.4193856716156,0.000125
184,9.12376139163971,5.11899811161889,4.004763272073534,10.982046693563461,0.000125
185,10.114100032382542,5.650520828035143,4.463579210970137,10.565390020608902,0.000125
186,10.062757354312472,5.612704650561015,4.450052707725101,9.892656236886978,0.000125
187,8.9183279938168,4.989081192016601,3.9292468150456745,10.330120980739594,0.000125
188,8.344904560512967,4.699743191401164,3.6451613850063747,10.153543323278427,0.000125
189,8.399746508068509,4.709197309282091,3.6905492001109654,9.638310372829437,0.000125
190,9.08150012228224,5.091766142845154,3.989733972814348,10.435948222875595,0.000125
191,8.595779866642422,4.828442043728298,3.767337789800432,9.438294231891632,0.000125
192,8.853338972727459,4.945108670658535,3.9082302808761598,10.389169216156006,0.000125
193,8.629666211869981,4.819016989072164,3.810649257236057,9.521414190530777,0.000125
194,8.400710622469584,4.6945543924967446,3.7061562657356264,9.951720803976059,0.000125
195,8.377683893839519,4.684719778431786,3.6929641233550177,10.718569815158844,0.000125
196,8.252400212817722,4.6392794317669335,3.613120811515384,10.02210557460785,0.000125
197,7.770035070843167,4.368649748961131,3.4013853205574884,9.877425134181976,0.000125
198,7.545342042711046,4.254493233892653,3.29084882206387,9.327163070440292,0.000125
199,7.388224214977688,4.16917763153712,3.2190465794669256,9.209906876087189,0.000125
200,7.309660135375129,4.125441160466936,3.184218959013621,9.045283794403076,0.000125
201,7.517514363924662,4.240214779641893,3.27729954984453,9.49918594956398,0.000125
202,8.000789795981513,4.487105764283074,3.5136840542157493,9.428985178470612,0.000125
203,8.3258748849233,4.650547756089105,3.6753270851241218,9.30068501830101,0.000125
204,8.635720154974196,4.811032019721138,3.8246881749894883,9.457261681556702,0.000125
205,8.616863250732422,4.797461859385172,3.8194013622072007,10.048787295818329,0.000125
206,8.63258684211307,4.805370955997043,3.8272158794932896,10.691835761070251,0.000125
207,8.32023606300354,4.631298425462511,3.6889376282691955,9.407973408699036,0.000125
208,8.40560593340132,4.681035621960958,3.724570331308577,9.173672676086426,0.000125
209,7.995615408155653,4.457779396904839,3.537836013899909,9.172627449035645,0.000125
210,8.09285996225145,4.5256792585055035,3.567180683877733,9.43259346485138,0.000125
211,8.01779465675354,4.495543681250679,3.522250946362813,9.23985269665718,0.000125
212,7.925798956553141,4.441435681449042,3.4843632804022895,9.363648116588593,0.000125
213,7.78848593764835,4.364747814337412,3.423738135231866,9.611519813537598,0.000125
214,7.63974994023641,4.287234063943227,3.3525158683458964,9.306898325681686,0.000125
215,7.876692035463122,4.415537703037262,3.4611543628904555,9.860026210546494,0.000125
216,7.712866817580329,4.346119080649482,3.3667477382553948,10.039694100618362,0.000125
217,7.489256472057766,4.2095661295784845,3.27969034910202,9.32275328040123,0.000125
218,7.583291941218906,4.253232782416873,3.330059176021152,9.427031993865967,0.000125
219,7.7901181035571625,4.370922919114431,3.4191951910654703,10.123155981302261,0.000125
220,7.510838405291239,4.22893062962426,3.2819077875879077,8.779519528150558,0.000125
221,7.569106046358744,4.263976556724972,3.3051295042037965,9.338476032018661,0.000125
222,7.443852127922906,4.182386520173814,3.261465620994568,9.496578574180603,0.000125
223,7.55747652583652,4.274019666512808,3.283456846078237,8.921780407428741,0.000125
224,7.755537504620023,4.36229188574685,3.3932455990049575,8.864424973726273,0.000125
225,7.579645077387492,4.253260348902808,3.326384717888302,9.06304469704628,0.000125
226,7.657671364148458,4.292772024207645,3.3648993333180743,9.31578916311264,0.000125
227,7.79300807846917,4.376294571823544,3.416713567574819,9.587133079767227,0.000125
228,7.642993802494473,4.283738238281674,3.3592555734846328,9.209817737340927,0.000125
229,7.438779693179661,4.175494905312856,3.2632848024368286,8.88930919766426,0.000125
230,7.552113122410244,4.235835813151466,3.3162773026360406,8.85763743519783,0.000125
231,7.753939326604208,4.342099989785089,3.411839331520928,9.093228876590729,0.000125
232,7.7458896901872425,4.345993706915114,3.399895989894867,9.95815959572792,0.000125
233,7.661701785193549,4.318973653846317,3.34272813267178,9.749878495931625,0.000125
234,7.799980047014024,4.36598092979855,3.4339991092681883,9.642082512378693,0.000125
235,7.641120868259006,4.287881006134881,3.353239870071411,9.567378997802734,0.000125
236,7.511891868379381,4.20457026163737,3.307321622636583,9.0472991168499,0.000125
237,7.54741158220503,4.228307474984063,3.3191041390101117,8.798957616090775,0.000125
238,7.403790065977309,4.163572977648841,3.2402170883284676,12.584694147109985,0.000125
239,7.468574137157864,4.193390650219388,3.2751834869384764,8.70953044295311,0.000125
240,7.421829096476237,4.16707394917806,3.254755144649082,8.693473726511002,6.25e-05
241,7.4554935693740845,4.161059292157491,3.2944342613220217,8.662460267543793,6.25e-05
242,7.4094412750668,4.133688826031155,3.2757524569829304,8.516163736581802,6.25e-05
243,7.523416513866849,4.194623941845364,3.3287925799687703,8.502119779586792,6.25e-05
244,8.125985749562581,4.517481056849162,3.6085046887397767,10.081608086824417,6.25e-05
245,8.748408484458924,4.883165152867635,3.8652433196703595,9.493847846984863,6.25e-05
246,8.944452550676134,4.973497435781691,3.9709551480081346,9.775679588317871,6.25e-05
247,9.2551275200314,5.145014468828837,4.110113084316254,10.012407124042511,6.25e-05
248,9.580557499991523,5.331087228986952,4.2494702643818325,9.969362884759903,6.25e-05
249,9.387616512510512,5.211538958549499,4.1760775380664406,9.858104228973389,6.25e-05
250,9.065340439478556,5.04372255537245,4.021617886755202,10.648543268442154,6.25e-05
251,8.94810905986362,5.0078239361445105,3.940285152859158,10.418861120939255,6.25e-05
252,8.551165469487508,4.784904220369127,3.766261259714762,9.645640909671783,6.25e-05
253,8.553339274724324,4.770007774564955,3.783331490887536,9.83578097820282,6.25e-05
254,8.32741682794359,4.651544488800896,3.6758723669581945,9.711544930934906,6.25e-05
255,7.735794443554348,4.343409694565667,3.3923847648832535,9.060792863368988,6.25e-05
256,7.8089739269680445,4.363145132859548,3.445828768942091,9.027020573616028,6.25e-05
257,7.993012801806132,4.4508469197485185,3.5421658833821614,8.934493869543076,6.25e-05
258,8.07198539045122,4.498972980181376,3.573012395699819,9.000557273626328,6.25e-05
259,8.361757972505357,4.644617761505975,3.717140203052097,10.191815197467804,6.25e-05
260,8.600186480416191,4.79326463010576,3.8069218436876935,10.029146432876587,6.25e-05
261,8.360714862081739,4.68094339105818,3.6797715014881556,9.617494940757751,6.25e-05
262,8.65127550760905,4.824518754747179,3.826756734318203,9.15310126543045,6.25e-05
263,8.13634782632192,4.5266132487191095,3.6097345723046197,9.069862365722656,6.25e-05
264,8.661752676963806,4.782784488466051,3.8789681712786357,9.693572849035263,6.25e-05
265,8.199302143520779,4.53942336373859,3.659878763887617,8.650318026542664,6.25e-05
266,7.885916291342841,4.394405245780945,3.491511034965515,9.21528685092926,6.25e-05
267,7.82378806538052,4.353846887747447,3.4699411630630492,8.841295272111893,6.25e-05
268,7.781111028459337,4.331200848685371,3.4499102022912767,8.678334087133408,6.25e-05
269,7.918388303120931,4.401091934574975,3.5172963592741224,9.088614612817764,6.25e-05
270,7.969517487949795,4.435625151793162,3.5338923586739432,8.906828492879868,6.25e-05
271,8.642628293567233,4.779179917441474,3.863448366853926,9.119793057441711,6.25e-05
272,8.641512076059977,4.802357827292548,3.8391542474428815,9.245558887720108,6.25e-05
273,8.213150178061591,4.576534805032942,3.636615374353197,9.06213727593422,6.25e-05
274,7.779183151986864,4.349420356750488,3.4297627872890897,10.154553234577179,6.25e-05
275,7.886707864867317,4.405316850874159,3.481391011344062,9.079948276281357,6.25e-05
276,7.941434831089444,4.429724783367581,3.511710023880005,8.878013372421265,6.25e-05
277,7.825877221425374,4.365707431899176,3.4601697709825303,8.986465066671371,6.25e-05
278,7.859063810772366,4.374536024199592,3.484527823660109,8.995462119579315,6.25e-05
279,7.770629501342773,4.3316901233461165,3.4389393806457518,9.009409368038177,6.25e-05
280,7.815163294474284,4.3484187814924455,3.4667445566919115,9.32330572605133,6.25e-05
281,7.705927334891426,4.292874295181698,3.41305304368337,8.74044319987297,6.25e-05
282,7.678438986672296,4.275064241886139,3.4033747487597994,8.900665283203125,6.25e-05
283,7.767870322863261,4.321095216274261,3.44677511188719,8.545501410961151,6.25e-05
284,7.728685530026754,4.294209594196744,3.4344759159617952,8.641236364841461,6.25e-05
285,7.590847865740458,4.218338774310218,3.372509088781145,8.764140844345093,6.25e-05
286,7.664983182483249,4.266945237583585,3.398037948873308,8.772223234176636,6.25e-05
287,7.606899057494269,4.23619862265057,3.3707004361682467,8.94272056221962,6.25e-05
288,7.565464803907607,4.212285019291771,3.353179789914025,8.64206749200821,6.25e-05
289,7.7194889095094466,4.28980340692732,3.4296855012575787,8.483420252799988,6.25e-05
290,7.791290847460429,4.33685493071874,3.4544359114434986,9.024390071630478,6.25e-05
291,7.702185360590617,4.2871020966105995,3.415083258681827,8.573054939508438,6.25e-05
292,7.748095149464078,4.299793353345659,3.4483017947938706,8.360333740711212,6.25e-05
293,7.547814117537604,4.200540626049042,3.347273502084944,8.868319571018219,6.25e-05
294,7.560857698652479,4.212190855873955,3.3486668520503575,8.54973703622818,6.25e-05
295,7.476295487085978,4.1617004540231495,3.3145950463083054,8.580433011054993,6.25e-05
296,7.505840412775675,4.174267673492432,3.3315727723969353,8.825628817081451,6.25e-05
297,7.390047314431932,4.118318437205421,3.2717288944456313,8.452053248882294,6.25e-05
298,7.084161247147454,3.9657407032118903,3.118420547909207,8.324568897485733,6.25e-05
299,6.988566441006131,3.9159322023391723,3.07263423204422,8.370272487401962,6.25e-05
300,6.908868821461995,3.87329377995597,3.0355750560760497,8.419165462255478,3.125e-05
